time_local,spot,wind_ms,gust_ms,dir_deg,sector,beaufort,p_msl_hpa,surface_p_hpa,temp_c,cloud_pct,radiation_wm2,foehn_dp_hpa,regime
2026-08-16T08:00,Silvaplana,1.3,1.7,39,NO,1,1020.4,828.8,15.1,34,125.0,-1.0,"Bise (NO, Hochdruck)"
2026-08-16T08:00,Zuerichsee (Staefa),1.0,1.9,294,WNW,1,1015.8,969.6,23.0,63,103.0,-1.0,Gradient WNW
2026-08-16T08:00,Zuerichsee (Nuolen),0.5,2.8,191,S,1,1015.8,969.8,23.8,60,97.0,-1.0,Gradient S
2026-08-16T09:00,Greifensee,1.3,2.3,337,NNW,1,1016.5,967.0,23.3,66,262.0,-1.2,Gradient NNW
2026-08-16T09:00,Untersee (Steckborn),1.8,3.5,304,NW,2,1016.2,959.8,23.3,100,259.0,-1.2,Gradient NW
2026-08-16T09:00,Urnersee (Flueelen),0.8,1.8,284,WNW,1,1016.8,967.5,23.5,99,275.0,-1.2,Gradient WNW
2026-08-16T09:00,Urnersee (Sisikon),0.9,1.7,90,O,1,1016.2,967.1,24.6,82,273.0,-1.2,Gradient O
2026-08-16T09:00,Walensee (Tiefenwinkel),0.9,2.3,32,NNO,1,1017.0,969.6,25.6,75,266.0,-1.2,Gradient NNO
2026-08-16T09:00,Silvaplana,0.6,2.0,39,NO,1,1021.1,829.6,15.6,71,249.0,-1.2,"Bise (NO, Hochdruck)"
2026-08-16T09:00,Zuerichsee (Staefa),1.0,2.0,241,WSW,1,1016.2,970.3,24.6,32,243.0,-1.2,Gradient WSW
2026-08-16T09:00,Zuerichsee (Nuolen),0.6,2.2,360,N,1,1016.3,970.1,23.2,35,232.0,-1.2,Gradient N
2026-08-16T10:00,Greifensee,0.9,2.1,319,NW,1,1016.3,967.2,25.2,32,420.0,-1.2,Gradient NW
2026-08-16T10:00,Untersee (Steckborn),1.9,4.3,264,W,2,1016.0,960.0,25.1,73,407.0,-1.2,Gradient W
2026-08-16T10:00,Urnersee (Flueelen),0.4,2.0,256,WSW,1,1016.8,967.6,24.5,0,440.0,-1.2,Gradient WSW
2026-08-16T10:00,Urnersee (Sisikon),0.4,1.3,315,NW,1,1016.6,967.6,25.6,0,442.0,-1.2,Gradient NW
2026-08-16T10:00,Walensee (Tiefenwinkel),0.9,2.9,333,NNW,1,1017.2,969.9,26.0,37,409.0,-1.2,Gradient NNW
2026-08-16T10:00,Silvaplana,1.3,2.2,32,NNO,1,1020.6,829.4,15.9,100,238.0,-1.2,"Bise (NO, Hochdruck)"
2026-08-16T10:00,Zuerichsee (Staefa),1.2,2.7,261,W,1,1016.2,970.4,25.7,33,425.0,-1.2,Gradient W
2026-08-16T10:00,Zuerichsee (Nuolen),1.1,2.3,360,N,1,1016.3,970.4,24.9,100,427.0,-1.2,Gradient N
2026-08-16T11:00,Greifensee,1.8,3.7,289,WNW,2,1015.9,967.1,27.5,82,582.0,-1.2,Thermik (Sonne)
2026-08-16T11:00,Untersee (Steckborn),1.2,4.1,305,NW,1,1015.6,960.1,27.7,100,529.0,-1.2,Thermik (Sonne)
2026-08-16T11:00,Urnersee (Flueelen),1.1,2.5,265,W,1,1016.8,967.8,25.9,91,598.0,-1.2,Thermik (Sonne)
2026-08-16T11:00,Urnersee (Sisikon),1.1,2.6,270,W,1,1016.6,967.8,26.6,92,586.0,-1.2,Thermik (Sonne)
2026-08-16T11:00,Walensee (Tiefenwinkel),1.9,4.4,325,NW,2,1017.2,970.0,26.8,28,597.0,-1.2,Thermik (Sonne)
2026-08-16T11:00,Silvaplana,1.0,2.5,73,ONO,1,1020.2,830.2,17.7,100,452.0,-1.2,"Bise (NO, Hochdruck)"
2026-08-16T11:00,Zuerichsee (Staefa),2.5,4.6,275,W,2,1016.0,970.5,27.5,16,570.0,-1.2,Thermik (Sonne)
2026-08-16T11:00,Zuerichsee (Nuolen),2.0,3.8,333,NNW,2,1016.1,970.5,26.7,5,577.0,-1.2,Thermik (Sonne)
2026-08-16T12:00,Greifensee,2.0,4.0,290,WNW,2,1015.5,967.0,29.0,88,675.0,-1.3,Thermik (Sonne)
2026-08-16T12:00,Untersee (Steckborn),0.8,3.1,293,WNW,1,1015.2,959.9,29.2,94,571.0,-1.3,Thermik (Sonne)
2026-08-16T12:00,Urnersee (Flueelen),0.8,2.7,249,WSW,1,1016.4,967.7,27.2,99,699.0,-1.3,Thermik (Sonne)
2026-08-16T12:00,Urnersee (Sisikon),1.4,3.0,278,W,1,1016.2,967.6,27.8,100,684.0,-1.3,Thermik (Sonne)
2026-08-16T12:00,Walensee (Tiefenwinkel),2.4,4.4,330,NNW,2,1016.8,969.8,28.2,91,719.0,-1.3,Thermik (Sonne)
2026-08-16T12:00,Silvaplana,1.7,3.1,62,ONO,2,1019.1,830.4,19.6,41,680.0,-1.3,Thermik (Sonne)
2026-08-16T12:00,Zuerichsee (Staefa),3.4,5.5,277,W,3,1015.6,970.3,28.9,53,694.0,-1.3,Thermik (Sonne)
2026-08-16T12:00,Zuerichsee (Nuolen),4.0,6.8,317,NW,3,1015.7,970.3,28.4,34,697.0,-1.3,Thermik (Sonne)
2026-08-16T13:00,Greifensee,1.8,3.5,329,NNW,2,1014.9,966.6,30.4,69,728.0,-1.6,Thermik (Sonne)
2026-08-16T13:00,Untersee (Steckborn),0.9,3.2,103,OSO,1,1015.1,959.8,29.1,100,574.0,-1.6,Thermik (Sonne)
2026-08-16T13:00,Urnersee (Flueelen),1.4,3.4,282,WNW,1,1015.6,967.1,28.5,58,802.0,-1.6,Thermik (Sonne)
2026-08-16T13:00,Urnersee (Sisikon),0.8,2.8,291,WNW,1,1015.4,967.0,28.7,0,786.0,-1.6,Thermik (Sonne)
2026-08-16T13:00,Walensee (Tiefenwinkel),2.5,4.0,328,NNW,2,1016.1,969.4,29.6,52,772.0,-1.6,Thermik (Sonne)
2026-08-16T13:00,Silvaplana,0.6,2.3,189,S,1,1018.4,830.3,20.6,44,723.0,-1.6,Thermik (Sonne)
2026-08-16T13:00,Zuerichsee (Staefa),2.4,4.6,248,WSW,2,1014.9,969.8,30.0,0,750.0,-1.6,Thermik (Sonne)
2026-08-16T13:00,Zuerichsee (Nuolen),2.5,4.5,310,NW,2,1015.0,969.9,29.6,1,762.0,-1.6,Thermik (Sonne)
2026-08-16T14:00,Greifensee,2.9,4.4,329,NNW,2,1014.7,966.5,30.8,100,712.0,-2.2,Thermik (Sonne)
2026-08-16T14:00,Untersee (Steckborn),2.2,4.2,352,N,2,1015.1,959.9,29.7,100,470.0,-2.2,Thermik (Sonne)
2026-08-16T14:00,Urnersee (Flueelen),2.8,5.7,280,W,2,1015.2,966.9,29.5,10,834.0,-2.2,Thermik (Sonne)
2026-08-16T14:00,Urnersee (Sisikon),1.6,3.5,277,W,2,1015.2,966.9,29.6,2,803.0,-2.2,Thermik (Sonne)
2026-08-16T14:00,Walensee (Tiefenwinkel),2.9,4.3,319,NW,2,1015.8,969.2,30.5,13,823.0,-2.2,Thermik (Sonne)
2026-08-16T14:00,Silvaplana,3.0,4.7,41,NO,2,1018.8,830.3,19.9,26,761.0,-2.2,Thermik (Sonne)
2026-08-16T14:00,Zuerichsee (Staefa),2.6,5.2,272,W,2,1014.6,969.7,31.4,100,778.0,-2.2,Thermik (Sonne)
2026-08-16T14:00,Zuerichsee (Nuolen),2.9,4.4,297,WNW,2,1014.7,969.7,30.6,100,803.0,-2.2,Thermik (Sonne)
2026-08-16T15:00,Greifensee,5.7,9.6,321,NW,4,1014.5,966.2,30.4,99,507.0,-2.5,Thermik (Sonne)
2026-08-16T15:00,Untersee (Steckborn),4.9,8.7,309,NW,3,1014.9,959.6,29.1,100,462.0,-2.5,Thermik (Sonne)
2026-08-16T15:00,Urnersee (Flueelen),3.8,7.6,290,WNW,3,1014.8,966.5,29.7,99,767.0,-2.5,Thermik (Sonne)
2026-08-16T15:00,Urnersee (Sisikon),1.1,3.4,275,W,1,1014.7,966.5,30.3,100,805.0,-2.5,Thermik (Sonne)
2026-08-16T15:00,Walensee (Tiefenwinkel),3.0,5.0,312,NW,2,1015.2,968.7,31.1,100,790.0,-2.5,Thermik (Sonne)
2026-08-16T15:00,Silvaplana,0.5,4.5,217,SW,1,1017.7,830.3,21.5,100,789.0,-2.5,Thermik (Sonne)
2026-08-16T15:00,Zuerichsee (Staefa),3.8,4.9,288,WNW,3,1014.1,969.3,31.7,100,634.0,-2.5,Thermik (Sonne)
2026-08-16T15:00,Zuerichsee (Nuolen),3.4,4.6,293,WNW,3,1014.1,969.2,31.3,100,705.0,-2.5,Thermik (Sonne)
2026-08-16T16:00,Greifensee,5.4,13.7,332,NNW,4,1014.7,966.2,29.1,89,624.0,-3.1,Nordlage (dp -3 hPa)
2026-08-16T16:00,Untersee (Steckborn),3.0,10.1,307,NW,2,1014.9,959.5,28.1,100,396.0,-3.1,Gradient NW
2026-08-16T16:00,Urnersee (Flueelen),3.0,8.3,287,WNW,2,1014.3,966.0,29.5,100,545.0,-3.1,Gradient WNW
2026-08-16T16:00,Urnersee (Sisikon),1.6,3.3,317,NW,2,1014.1,966.0,30.8,100,691.0,-3.1,Nordlage (dp -3 hPa)
2026-08-16T16:00,Walensee (Tiefenwinkel),3.3,7.9,305,NW,2,1015.1,968.5,30.2,92,518.0,-3.1,Gradient NW
2026-08-16T16:00,Silvaplana,0.9,8.4,58,ONO,1,1016.2,828.9,21.3,100,400.0,-3.1,Gradient ONO
2026-08-16T16:00,Zuerichsee (Staefa),6.9,12.5,343,NNW,4,1014.1,969.1,30.2,100,661.0,-3.1,Nordlage (dp -3 hPa)
2026-08-16T16:00,Zuerichsee (Nuolen),6.7,12.5,333,NNW,4,1014.2,969.1,29.8,100,685.0,-3.1,Nordlage (dp -3 hPa)
2026-08-16T17:00,Greifensee,4.1,9.1,329,NNW,3,1014.4,966.0,29.4,20,521.0,-2.1,Thermik (Sonne)
2026-08-16T17:00,Untersee (Steckborn),3.2,6.5,279,W,2,1014.4,959.1,28.9,95,392.0,-2.1,Gradient W
2026-08-16T17:00,Urnersee (Flueelen),2.8,5.8,314,NW,2,1014.8,966.4,28.8,100,385.0,-2.1,Gradient NW
2026-08-16T17:00,Urnersee (Sisikon),2.3,7.2,360,N,2,1014.9,966.6,29.5,100,496.0,-2.1,Thermik (Sonne)
2026-08-16T17:00,Walensee (Tiefenwinkel),3.1,7.2,299,WNW,2,1015.5,968.8,29.5,100,398.0,-2.1,Gradient WNW
2026-08-16T17:00,Silvaplana,7.5,14.0,208,SSW,4,1021.9,829.3,13.9,100,40.0,-2.1,Gradient SSW
2026-08-16T17:00,Zuerichsee (Staefa),4.0,11.4,341,NNW,3,1014.3,969.3,30.2,97,534.0,-2.1,Thermik (Sonne)
2026-08-16T17:00,Zuerichsee (Nuolen),3.9,10.9,323,NW,3,1014.5,969.4,29.7,100,536.0,-2.1,Thermik (Sonne)
2026-08-16T18:00,Greifensee,2.9,6.4,319,NW,2,1014.1,965.8,29.8,100,424.0,-0.6,Gradient NW
2026-08-16T18:00,Untersee (Steckborn),2.8,6.1,276,W,2,1014.0,958.8,29.2,92,382.0,-0.6,Gradient W
2026-08-16T18:00,Urnersee (Flueelen),3.1,6.9,279,W,2,1014.6,966.1,28.4,100,391.0,-0.6,Gradient W
2026-08-16T18:00,Urnersee (Sisikon),1.3,4.0,13,NNO,1,1014.5,966.2,29.4,93,394.0,-0.6,Gradient NNO
2026-08-16T18:00,Walensee (Tiefenwinkel),2.7,7.7,278,W,2,1015.6,968.7,28.5,97,326.0,-0.6,Gradient W
2026-08-16T18:00,Silvaplana,2.1,9.3,233,SW,2,1020.8,828.9,14.7,100,52.0,-0.6,Gradient SW
2026-08-16T18:00,Zuerichsee (Staefa),2.2,6.3,339,NNW,2,1014.1,969.1,30.1,100,411.0,-0.6,Gradient NNW
2026-08-16T18:00,Zuerichsee (Nuolen),2.9,6.1,316,NW,2,1014.2,969.1,29.8,100,412.0,-0.6,Gradient NW
2026-08-16T19:00,Greifensee,2.5,4.9,320,NW,2,1013.9,965.5,29.4,100,255.0,0.5,Gradient NW
2026-08-16T19:00,Untersee (Steckborn),2.5,5.0,256,WSW,2,1013.8,958.4,28.2,100,176.0,0.5,Gradient WSW
2026-08-16T19:00,Urnersee (Flueelen),1.0,5.4,217,SW,1,1014.8,966.1,26.7,100,190.0,0.5,Gradient SW
2026-08-16T19:00,Urnersee (Sisikon),0.6,2.0,288,WNW,1,1014.3,965.9,29.0,94,224.0,0.5,Gradient WNW
2026-08-16T19:00,Walensee (Tiefenwinkel),1.8,5.9,279,W,2,1015.5,968.5,27.7,100,218.0,0.5,Gradient W
2026-08-16T19:00,Silvaplana,3.3,5.3,211,SSW,2,1021.6,829.3,14.3,100,30.0,0.5,Gradient SSW
2026-08-16T19:00,Zuerichsee (Staefa),2.0,3.9,270,W,2,1013.8,968.7,29.9,100,238.0,0.5,Gradient W
2026-08-16T19:00,Zuerichsee (Nuolen),1.8,3.9,299,WNW,2,1014.0,968.9,29.4,83,229.0,0.5,Gradient WNW
2026-08-16T20:00,Greifensee,1.0,2.2,287,WNW,1,1014.0,965.5,28.6,100,96.0,1.4,Gradient WNW
2026-08-16T20:00,Untersee (Steckborn),1.4,3.8,234,SW,1,1013.9,958.3,27.0,65,81.0,1.4,Gradient SW
2026-08-16T20:00,Urnersee (Flueelen),1.7,3.4,100,O,2,1015.3,966.1,24.0,100,66.0,1.4,Gradient O
2026-08-16T20:00,Urnersee (Sisikon),1.2,4.1,270,W,1,1014.6,966.0,27.3,100,87.0,1.4,Gradient W
2026-08-16T20:00,Walensee (Tiefenwinkel),1.6,3.3,235,SW,2,1015.9,968.6,25.5,100,81.0,1.4,Gradient SW
2026-08-16T20:00,Silvaplana,1.0,2.7,225,SW,1,1020.9,828.5,14.0,100,19.0,1.4,Gradient SW
2026-08-16T20:00,Zuerichsee (Staefa),2.4,3.1,270,W,2,1013.9,968.7,28.9,100,92.0,1.4,Gradient W
2026-08-16T20:00,Zuerichsee (Nuolen),2.1,4.1,265,W,2,1014.0,968.7,28.6,100,91.0,1.4,Gradient W
